DNAm,metric,estimate,std.error,p.value,r2,modality,brain_metric,pFDR,significance,FDR_significance,omic_type,model
EZR,vocabulary,-0.001995105,0.038607629,0.958802882,0.05639063,cognitive,vocabulary,0.983571212,No,No,DNAm,Model 3 Lifestyle (n=709)
FcRL2,vocabulary,-0.026450447,0.038058701,0.487317308,0.057109531,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
G.CSF,vocabulary,-0.010787958,0.039956484,0.787254313,0.056495801,cognitive,vocabulary,0.937847544,No,No,DNAm,Model 3 Lifestyle (n=709)
GDF.8,vocabulary,0.019855216,0.040454185,0.623733533,0.0567473,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
GZMA_olink,vocabulary,-0.029713463,0.039483415,0.451998135,0.057234131,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
N.CDase,vocabulary,-0.008207049,0.038822142,0.832642549,0.056453563,cognitive,vocabulary,0.937847544,No,No,DNAm,Model 3 Lifestyle (n=709)
NEP,vocabulary,-0.032370427,0.038890186,0.405524203,0.057423186,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
NMNAT1,vocabulary,0.063197891,0.038809026,0.103933082,0.060341835,cognitive,vocabulary,0.915767816,No,No,DNAm,Model 3 Lifestyle (n=709)
NTRK3_olink,vocabulary,0.110721846,0.041046802,0.007174219,0.067160564,cognitive,vocabulary,0.416134973,Yes,No,DNAm,Model 3 Lifestyle (n=709)
SIGLEC1,vocabulary,-0.073082249,0.039017103,0.061519835,0.061612462,cognitive,vocabulary,0.765802689,No,No,DNAm,Model 3 Lifestyle (n=709)
SKR3,vocabulary,-0.01778622,0.044695088,0.690804991,0.056623763,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
SMPD1,vocabulary,-0.044776491,0.039248267,0.254364716,0.058332063,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
CCL11,vocabulary,-0.007224943,0.041580298,0.862110834,0.056431849,cognitive,vocabulary,0.939700809,No,No,DNAm,Model 3 Lifestyle (n=709)
CD6,vocabulary,-0.041601318,0.038685899,0.282624667,0.058115514,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
CXCL10_olink,vocabulary,-0.027489195,0.039948802,0.491636401,0.057095299,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
CXCL11_olink,vocabulary,-0.013832269,0.039564707,0.726747258,0.056569667,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
CXCL9,vocabulary,-0.020827395,0.040644529,0.608531082,0.056779762,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
EN.RAGE,vocabulary,0.016924168,0.039284542,0.666753974,0.056664535,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
FGF.21,vocabulary,-0.076718295,0.040457399,0.05838113,0.061741929,cognitive,vocabulary,0.765802689,No,No,DNAm,Model 3 Lifestyle (n=709)
HGF,vocabulary,-0.010199094,0.04314289,0.81319707,0.056470329,cognitive,vocabulary,0.937847544,No,No,DNAm,Model 3 Lifestyle (n=709)
MMP.1_olink,vocabulary,0.03471337,0.039947854,0.385196054,0.05751627,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
OSM,vocabulary,-0.007531956,0.039706579,0.849612862,0.056440521,cognitive,vocabulary,0.937847544,No,No,DNAm,Model 3 Lifestyle (n=709)
TGF.alpha,vocabulary,0.00150321,0.041684118,0.971244396,0.056388578,cognitive,vocabulary,0.983571212,No,No,DNAm,Model 3 Lifestyle (n=709)
VEGFA,vocabulary,-0.02753099,0.042086513,0.513252395,0.057027126,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
CCL21,vocabulary,-0.006103902,0.045773804,0.893959775,0.056413263,cognitive,vocabulary,0.948011111,No,No,DNAm,Model 3 Lifestyle (n=709)
MMP9,vocabulary,0.017924797,0.043292196,0.67898411,0.056643329,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
MPO,vocabulary,0.023621674,0.038165571,0.536188663,0.056960043,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
NTRK3,vocabulary,0.015936896,0.04293619,0.710631012,0.056592939,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
TNFRSF17,vocabulary,-0.037684252,0.040244869,0.34943941,0.05769807,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
MIA,vocabulary,-0.016432704,0.038709244,0.671334275,0.056656477,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
CCL25,vocabulary,-0.014886492,0.039896849,0.709181283,0.05659511,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
IGFBP1,vocabulary,-0.040288773,0.052327178,0.441624243,0.057273701,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
LTF,vocabulary,0.049563034,0.039648569,0.21174229,0.058721369,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
BCAM,vocabulary,0.024796649,0.038880798,0.523861117,0.05699545,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
EDA,vocabulary,0.017853886,0.039441661,0.65094534,0.056693438,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
C5,vocabulary,0.021202706,0.041059596,0.605764258,0.05678586,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
GHR,vocabulary,-0.048563318,0.039906782,0.224090746,0.058599506,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
IGFBP4,vocabulary,-0.012694964,0.040721408,0.755332448,0.056532177,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
CLEC11A,vocabulary,0.048503183,0.040851823,0.23555858,0.058493319,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
VCAM1,vocabulary,0.018420197,0.04684195,0.69427418,0.056618191,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
LGALS4,vocabulary,0.065143721,0.040613843,0.109220015,0.060224414,cognitive,vocabulary,0.915767816,No,No,DNAm,Model 3 Lifestyle (n=709)
CD209,vocabulary,-0.044947056,0.042605983,0.291853935,0.058050611,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
IL19,vocabulary,0.012964584,0.039101997,0.740333218,0.056551255,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
CXCL11,vocabulary,-0.005292293,0.040403036,0.895827013,0.056412328,cognitive,vocabulary,0.948011111,No,No,DNAm,Model 3 Lifestyle (n=709)
MRC2,vocabulary,-0.008659902,0.038666326,0.82285718,0.056461754,cognitive,vocabulary,0.937847544,No,No,DNAm,Model 3 Lifestyle (n=709)
CCL18,vocabulary,-0.010984865,0.053069717,0.836085078,0.056450798,cognitive,vocabulary,0.937847544,No,No,DNAm,Model 3 Lifestyle (n=709)
RETN,vocabulary,0.013170543,0.039054626,0.736052933,0.056556939,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
C9,vocabulary,0.019119734,0.039134947,0.625323896,0.056744004,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
RARRES2,vocabulary,0.0044395,0.043151944,0.918090427,0.056402483,cognitive,vocabulary,0.96222939,No,No,DNAm,Model 3 Lifestyle (n=709)
TNFRSF1B,vocabulary,0.090579396,0.046258701,0.050658624,0.062094715,cognitive,vocabulary,0.765802689,No,No,DNAm,Model 3 Lifestyle (n=709)
IDUA,vocabulary,-0.058063006,0.038603463,0.133059835,0.059762948,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
ADAMTS13,vocabulary,0.014394995,0.040767962,0.724134762,0.056573333,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
F7,vocabulary,0.069444054,0.039042488,0.075774539,0.061101538,cognitive,vocabulary,0.765802689,No,No,DNAm,Model 3 Lifestyle (n=709)
GNLY,vocabulary,-0.028138631,0.042553012,0.508686942,0.057041112,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
PIGR,vocabulary,-0.03287774,0.052837554,0.534007953,0.056966199,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
WFIKKN2,vocabulary,-0.024090416,0.045984145,0.60054259,0.05679753,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
FCER2,vocabulary,-0.020968072,0.039243154,0.593314458,0.056814041,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
CD48,vocabulary,0.054544439,0.039619088,0.169087494,0.059216985,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
CD5L,vocabulary,0.013000817,0.040828563,0.750268445,0.056538474,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
CNTN4,vocabulary,-0.032277425,0.041243289,0.434150018,0.057303109,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
FCGR3B,vocabulary,0.025654199,0.040699742,0.528708372,0.056981351,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
SERPIND1,vocabulary,-0.124281728,0.046436235,0.007635504,0.066994887,cognitive,vocabulary,0.416134973,Yes,No,DNAm,Model 3 Lifestyle (n=709)
LY9,vocabulary,-0.025571931,0.044392133,0.564789497,0.056883382,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
THBS2,vocabulary,-0.051768008,0.041947658,0.217622222,0.058662316,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
ACY1,vocabulary,0.019177271,0.049650168,0.69944353,0.05661003,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
BMP1,vocabulary,-0.06900443,0.049908139,0.167268612,0.059241254,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
TPSB2,vocabulary,0.051257268,0.03855084,0.184130712,0.059027091,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
GZMA,vocabulary,-0.036574454,0.039303855,0.352439517,0.057681846,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
INSR,vocabulary,-0.028228978,0.040140793,0.482160299,0.057126799,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
SELE,vocabulary,-0.05998991,0.050821712,0.238286946,0.058468971,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
MPL,vocabulary,0.052629458,0.039240635,0.180339509,0.059073218,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
B2M,vocabulary,0.008005146,0.050005474,0.872865118,0.056425013,cognitive,vocabulary,0.942002949,No,No,DNAm,Model 3 Lifestyle (n=709)
LTA.LTB,vocabulary,-0.099787736,0.056391019,0.07728284,0.061053597,cognitive,vocabulary,0.765802689,No,No,DNAm,Model 3 Lifestyle (n=709)
CCL22,vocabulary,0.043864359,0.040868209,0.283541868,0.058108945,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
CCL17,vocabulary,0.010422897,0.040982715,0.799328079,0.056483499,cognitive,vocabulary,0.937847544,No,No,DNAm,Model 3 Lifestyle (n=709)
ADIPOQ,vocabulary,0.002609407,0.081780887,0.974556083,0.056388155,cognitive,vocabulary,0.983571212,No,No,DNAm,Model 3 Lifestyle (n=709)
CHIT1,vocabulary,-0.049826815,0.057464735,0.386225515,0.057511388,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
HGFAC,vocabulary,0.079311307,0.038559965,0.040113753,0.062680878,cognitive,vocabulary,0.765802689,Yes,No,DNAm,Model 3 Lifestyle (n=709)
ESM1,vocabulary,0.037526308,0.039349241,0.340614972,0.057746903,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
CXCL10,vocabulary,-0.036845562,0.041998679,0.380656576,0.05753802,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
PAPPA,vocabulary,0.000789793,0.038339367,0.983571212,0.056387266,cognitive,vocabulary,0.983571212,No,No,DNAm,Model 3 Lifestyle (n=709)
SERPINA3,vocabulary,0.009949025,0.039810508,0.802738782,0.056480165,cognitive,vocabulary,0.937847544,No,No,DNAm,Model 3 Lifestyle (n=709)
MMP2,vocabulary,-0.026206088,0.044096842,0.552534919,0.056915318,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
CRP,vocabulary,-0.012617329,0.043136006,0.769999827,0.05651476,cognitive,vocabulary,0.937847544,No,No,DNAm,Model 3 Lifestyle (n=709)
MST1,vocabulary,-0.091361268,0.038188026,0.017030315,0.06488226,cognitive,vocabulary,0.618768097,Yes,No,DNAm,Model 3 Lifestyle (n=709)
ENPP7,vocabulary,-0.001712488,0.038385487,0.964430005,0.056389611,cognitive,vocabulary,0.983571212,No,No,DNAm,Model 3 Lifestyle (n=709)
C4A.C4B,vocabulary,-0.02429946,0.038261621,0.525602216,0.056990359,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
MMP12,vocabulary,-0.137970093,0.063529446,0.030246867,0.063398503,cognitive,vocabulary,0.765802689,Yes,No,DNAm,Model 3 Lifestyle (n=709)
NCAM1,vocabulary,0.076138356,0.042201963,0.071686464,0.061236802,cognitive,vocabulary,0.765802689,No,No,DNAm,Model 3 Lifestyle (n=709)
CLEC11A.1,vocabulary,0.028483439,0.040885285,0.486268028,0.05711302,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
SLITRK5,vocabulary,-0.028639744,0.050792492,0.573051547,0.056862593,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
AFM,vocabulary,0.018845369,0.038770117,0.627079649,0.056740387,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
SELL,vocabulary,0.031986568,0.046342567,0.49031002,0.057099648,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
LYZ,vocabulary,0.016976471,0.040428572,0.674692387,0.056650658,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
MMP1,vocabulary,-0.007664356,0.041009827,0.851806485,0.056438942,cognitive,vocabulary,0.937847544,No,No,DNAm,Model 3 Lifestyle (n=709)
SHBG,vocabulary,-0.048783847,0.061627138,0.42889373,0.057324256,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
STC1,vocabulary,0.079639874,0.08181014,0.330692423,0.057803884,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
GP1BA,vocabulary,0.032376218,0.039209004,0.409267427,0.057406781,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
LGALS3BP,vocabulary,0.051196051,0.040294124,0.204354664,0.058798376,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
CD163,vocabulary,0.04476573,0.039483785,0.257320165,0.058308049,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
FAP,vocabulary,-0.018768568,0.039226865,0.632487352,0.05672939,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
PRSS2,vocabulary,-0.021558358,0.03994539,0.589597556,0.056822694,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
NOTCH1,vocabulary,-0.008225179,0.042904066,0.848030409,0.056441675,cognitive,vocabulary,0.937847544,No,No,DNAm,Model 3 Lifestyle (n=709)
ICAM5,vocabulary,-0.015782736,0.041682853,0.705083839,0.056601316,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
S100A9,vocabulary,0.028863659,0.040022505,0.471062793,0.057165006,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
OMD,vocabulary,0.036689913,0.044559121,0.410592992,0.057401024,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
SEMA3E,vocabulary,0.065811831,0.04553872,0.14890341,0.059504532,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
SPOCK2,vocabulary,-0.044819727,0.038644454,0.246570762,0.058397071,cognitive,vocabulary,0.935582236,No,No,DNAm,Model 3 Lifestyle (n=709)
CRTAM,verbal_declarative_memory,0.030952644,0.039089968,0.428757323,0.089680309,cognitive,verbal declarative memory,0.976081995,No,No,DNAm,Model 3 Lifestyle (n=709)
EZR,verbal_declarative_memory,0.004064537,0.037919097,0.914672604,0.088790947,cognitive,verbal declarative memory,0.992513531,No,No,DNAm,Model 3 Lifestyle (n=709)
FcRL2,verbal_declarative_memory,0.037410584,0.037364832,0.317102694,0.09022196,cognitive,verbal declarative memory,0.976081995,No,No,DNAm,Model 3 Lifestyle (n=709)
G.CSF,verbal_declarative_memory,-0.030364769,0.039227792,0.439184104,0.089640144,cognitive,verbal declarative memory,0.976081995,No,No,DNAm,Model 3 Lifestyle (n=709)
GDF.8,verbal_declarative_memory,0.029436513,0.039723286,0.458945768,0.089567907,cognitive,verbal declarative memory,0.976081995,No,No,DNAm,Model 3 Lifestyle (n=709)
GZMA_olink,verbal_declarative_memory,0.024133877,0.038785045,0.534004622,0.089334015,cognitive,verbal declarative memory,0.976081995,No,No,DNAm,Model 3 Lifestyle (n=709)
N.CDase,verbal_declarative_memory,-0.016997264,0.03812539,0.655876605,0.089061723,cognitive,verbal declarative memory,0.976081995,No,No,DNAm,Model 3 Lifestyle (n=709)
NEP,verbal_declarative_memory,0.018900135,0.03821046,0.621032009,0.089128067,cognitive,verbal declarative memory,0.976081995,No,No,DNAm,Model 3 Lifestyle (n=709)
NMNAT1,verbal_declarative_memory,0.052415523,0.038140179,0.169841516,0.091497907,cognitive,verbal declarative memory,0.976081995,No,No,DNAm,Model 3 Lifestyle (n=709)
NTRK3_olink,verbal_declarative_memory,-0.000767174,0.040547183,0.984910492,0.088774847,cognitive,verbal declarative memory,0.992513531,No,No,DNAm,Model 3 Lifestyle (n=709)
SIGLEC1,verbal_declarative_memory,-0.041758352,0.038392063,0.277151496,0.090482276,cognitive,verbal declarative memory,0.976081995,No,No,DNAm,Model 3 Lifestyle (n=709)
SKR3,verbal_declarative_memory,-0.032793965,0.043884371,0.45517265,0.08958132,cognitive,verbal declarative memory,0.976081995,No,No,DNAm,Model 3 Lifestyle (n=709)
SMPD1,verbal_declarative_memory,0.031226837,0.038568318,0.418447074,0.0897215,cognitive,verbal declarative memory,0.976081995,No,No,DNAm,Model 3 Lifestyle (n=709)
CCL11,verbal_declarative_memory,0.015780317,0.040835176,0.699301828,0.088990275,cognitive,verbal declarative memory,0.976081995,No,No,DNAm,Model 3 Lifestyle (n=709)
CD6,verbal_declarative_memory,0.028471342,0.038014173,0.454156942,0.089584961,cognitive,verbal declarative memory,0.976081995,No,No,DNAm,Model 3 Lifestyle (n=709)
CXCL10_olink,verbal_declarative_memory,-0.050261208,0.039200256,0.200256267,0.09114593,cognitive,verbal declarative memory,0.976081995,No,No,DNAm,Model 3 Lifestyle (n=709)
CXCL11_olink,verbal_declarative_memory,0.00263496,0.038863005,0.945965369,0.088780978,cognitive,verbal declarative memory,0.992513531,No,No,DNAm,Model 3 Lifestyle (n=709)
CXCL9,verbal_declarative_memory,-0.088187277,0.039773385,0.026962609,0.095829968,cognitive,verbal declarative memory,0.489820736,Yes,No,DNAm,Model 3 Lifestyle (n=709)
EN.RAGE,verbal_declarative_memory,0.10913152,0.03834417,0.004569748,0.100341808,cognitive,verbal declarative memory,0.249051279,Yes,No,DNAm,Model 3 Lifestyle (n=709)
